cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
871.5869295164466,52.453,9.244474864393053,0.30499999999985417,-3.749548300377297,1.4267882821837254,5.179930590331109,0,-0.6241999058938408,OPTIMAL,479095.3317878815
