cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1496.6673722808746,83.172,6.301043270390859,74.14605549462759,-3.4249160069926204e-6,5.113338838487697,5.113341746309311,0,-0.5397928043266651,OPTIMAL,2.2155958371585873e6
