cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1095.9118394407562,62.14,0.0,74.14605549462759,2.085774129046442e-5,8.033583235043531,8.033562659309148,0,0.0,OPTIMAL,2.244024218022485e6
