cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
502.16324936769325,93.797,8.324101145446864,74.14605549462759,7.733182336674073e-7,2.312775088892059,2.312773445826485,0,0.1873531686528871,OPTIMAL,2.242700265543373e6
