cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1074.5977750119316,77.313,0.0,74.14605549462759,6.809083191060902e-5,8.422780802771765,8.422712802183657,0,0.0,OPTIMAL,2.2416883360921554e6
