cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1059.8062334265553,70.125,0.0,74.14605549462759,2.6119896947197483e-6,8.018712159073207,8.018710467287935,0,0.0,OPTIMAL,2.241365199067261e6
