cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1142.5674234704293,70.297,0.0,60.173519529722206,-0.4393559312539933,8.332780949334476,8.772110736817115,0,0.0,OPTIMAL,2.2415287253358695e6
