cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1061.0070808927687,76.297,0.0,74.14605549462759,4.7313118687613644e-5,8.017732579885019,8.017685749819412,0,0.0,OPTIMAL,2.2413669049352626e6
