RTD_End_Time_Stamp,RTD_10_Min_Non_Sync,RTD_30_Min_Non_Sync,Real_Time_LBMP,Day_Ahead_LBMP
"08/17/2019 00:00:00",0,0,22.46,21.58
"08/17/2019 00:05:00",0,0,22.48,21.58
"08/17/2019 00:10:00",0,0,22.44,21.58
"08/17/2019 00:15:00",0,0,23.85,21.58
"08/17/2019 00:20:00",0,0,23.87,21.58
"08/17/2019 00:25:00",0,0,23.85,21.58
"08/17/2019 00:30:00",0,0,23.18,21.58
"08/17/2019 00:35:00",0,0,22.37,21.58
"08/17/2019 00:40:00",0,0,22.32,21.58
"08/17/2019 00:45:00",0,0,22.16,21.58
"08/17/2019 00:50:00",0,0,21.16,21.58
"08/17/2019 00:55:00",0,0,21.15,21.58
"08/17/2019 01:00:00",0,0,21.63,19.4
"08/17/2019 01:05:00",0,0,20.68,19.4
"08/17/2019 01:10:00",0,0,20.59,19.4
"08/17/2019 01:15:00",0,0,21.06,19.4
"08/17/2019 01:20:00",0,0,22.07,19.4
"08/17/2019 01:25:00",0,0,22,19.4
"08/17/2019 01:30:00",0,0,21.66,19.4
"08/17/2019 01:35:00",0,0,21.67,19.4
"08/17/2019 01:40:00",0,0,20.78,19.4
"08/17/2019 01:45:00",0,0,22.44,19.4
"08/17/2019 01:50:00",0,0,22.04,19.4
"08/17/2019 01:55:00",0,0,22.42,19.4
"08/17/2019 02:00:00",0,0,22.04,18.45
"08/17/2019 02:05:00",0,0,22,18.45
"08/17/2019 02:10:00",0,0,21.98,18.45
"08/17/2019 02:15:00",0,0,22.02,18.45
"08/17/2019 02:20:00",0,0,22.01,18.45
"08/17/2019 02:25:00",0,0,22,18.45
"08/17/2019 02:30:00",0,0,21.97,18.45
"08/17/2019 02:35:00",0,0,21.7,18.45
"08/17/2019 02:40:00",0,0,21.23,18.45
"08/17/2019 02:45:00",0,0,20.69,18.45
"08/17/2019 02:50:00",0,0,20.71,18.45
"08/17/2019 02:55:00",0,0,20.67,18.45
"08/17/2019 03:00:00",0,0,22.5,17.46
"08/17/2019 03:05:00",0,0,21.98,17.46
"08/17/2019 03:10:00",0,0,21.97,17.46
"08/17/2019 03:15:00",0,0,21.96,17.46
"08/17/2019 03:20:00",0,0,21.92,17.46
"08/17/2019 03:25:00",0,0,21.94,17.46
"08/17/2019 03:30:00",0,0,21.72,17.46
"08/17/2019 03:35:00",0,0,21.6,17.46
"08/17/2019 03:40:00",0,0,21.38,17.46
"08/17/2019 03:45:00",0,0,21.59,17.46
"08/17/2019 03:50:00",0,0,21.57,17.46
"08/17/2019 03:55:00",0,0,20.77,17.46
"08/17/2019 04:00:00",0,0,21.46,17.44
"08/17/2019 04:05:00",0,0,21.46,17.44
"08/17/2019 04:10:00",0,0,21.72,17.44
"08/17/2019 04:15:00",0,0,21.72,17.44
"08/17/2019 04:20:00",0,0,21.72,17.44
"08/17/2019 04:25:00",0,0,21.72,17.44
"08/17/2019 04:30:00",0,0,21.64,17.44
"08/17/2019 04:35:00",0,0,21.72,17.44
"08/17/2019 04:40:00",0,0,21.72,17.44
"08/17/2019 04:45:00",0,0,21.74,17.44
"08/17/2019 04:50:00",0,0,21.76,17.44
"08/17/2019 04:55:00",0,0,21.74,17.44
"08/17/2019 05:00:00",0,0,19.18,16.94
"08/17/2019 05:05:00",0,0,20.47,16.94
"08/17/2019 05:10:00",0,0,20.66,16.94
"08/17/2019 05:15:00",0,0,20.53,16.94
"08/17/2019 05:20:00",0,0,20.45,16.94
"08/17/2019 05:25:00",0,0,20.53,16.94
"08/17/2019 05:30:00",0,0,20.64,16.94
"08/17/2019 05:35:00",0,0,20.56,16.94
"08/17/2019 05:40:00",0,0,20.64,16.94
"08/17/2019 05:45:00",0,0,20.68,16.94
"08/17/2019 05:50:00",0,0,20.69,16.94
"08/17/2019 05:55:00",0,0,20.69,16.94
"08/17/2019 06:00:00",0,0,20.84,16.26
"08/17/2019 06:05:00",0,0,21.7,16.26
"08/17/2019 06:10:00",0,0,21.6,16.26
"08/17/2019 06:15:00",0,0,21.33,16.26
"08/17/2019 06:20:00",0,0,21.36,16.26
"08/17/2019 06:25:00",0,0,21.36,16.26
"08/17/2019 06:30:00",0,0,21.61,16.26
"08/17/2019 06:35:00",0,0,21.66,16.26
"08/17/2019 06:40:00",0,0,22.03,16.26
"08/17/2019 06:45:00",0,0,20.7,16.26
"08/17/2019 06:50:00",0,0,21.69,16.26
"08/17/2019 06:55:00",0,0,21.71,16.26
"08/17/2019 07:00:00",0,0,17.45,18.65
