cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
13413.534272636309,17.031,0.0,0.10799999999985362,0.01231571563694581,8.078043609633749,8.134344616516865,0,0.0,OPTIMAL
