cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
9242.282473201183,21.406,0.26669292834451863,31.448999999999877,3.749997718483293,4.7364449265576125,4.791229897978841,0,-7.972375589844596e-7,OPTIMAL
