cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
23724.52107364772,17.75,1.3889284182959676,74.99999999999983,3.749706816234329,6.999348774018574,7.067179348718415,0,-1.1355995307616838e-6,OPTIMAL
