cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
13759.29605423572,19.016,6.876622452527954,56.42799999999982,-0.7286462693703377,4.230285759830179,4.267771728981302,0,-4.327425111102395e-8,OPTIMAL
