cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
26066.870620635706,18.203,0.9068160303476421,44.04699999999976,3.7497255747702796,7.692633980072672,7.764930181899228,0,-9.687101823744983e-7,OPTIMAL
