cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
39294.46541908039,15.516,0.0,19.457999999999842,-1.4151679022730363,13.095658616004291,13.203785423078088,0,0.0,OPTIMAL
