cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
15814.28660852572,23.203,8.494129306542217,0.1079999999998483,-3.7495366340729115,5.498798316713457,5.5586244669686184,0,-3.2317851220731186e-7,OPTIMAL
