feeder_1,feeder_2,feeder_3
1.0421899288321232,1.042418772931053,1.0421899288321232
1.0412227102017582,1.0412796749626494,1.0412227102017582
1.0398977900794646,1.0400309485113073,1.0398977900794646
1.041172626216069,1.0413846845683303,1.041172626216069
1.0412018526624276,1.041257643734981,1.0412018526624276
1.039596110111521,1.039717203656942,1.039596110111521
1.0395760452071412,1.0397031997711177,1.0395760452071412
1.039989672354102,1.0401766414403217,1.039989672354102
1.0410796007011733,1.0413128087400796,1.0410796007011733
1.039513577875798,1.0396434296170274,1.039513577875798
1.0410938954273692,1.0412531148571689,1.0410938954273692
1.039549882973865,1.039597725669394,1.039549882973865
