cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
22777.252513103867,18.109,7.041877377241255,0.304999999999842,-3.713639878435359,7.03302982181842,7.100141057700707,0,-4.5661192194895424e-7,OPTIMAL
