cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
14420.056729895523,17.157,0.0,74.99999999999989,3.5484359416600128e-6,8.684043118374879,8.744728156395103,0,0.0,OPTIMAL
