cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
12752.262954883514,14.391,0.0,0.10799999999985466,0.01229118787200369,7.984776260707089,8.040518887064007,0,0.0,OPTIMAL
