cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status
19371.72970273857,21.625,1.5974620716211985,43.96999999999984,-3.723464607695763,11.31683511311793,11.415279730547184,0,-6.94996094589743e-7,OPTIMAL
