x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288
9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459,9.160305343511459
-105.67886452113892,-105.6553534665579,-105.6675215319874,-105.6743612144117,-105.67412658880777,-105.67435779889311,-105.67447003755088,-105.67366495700635,-105.67083615094916,-105.66999718580786,-105.6695158407288,-105.67088338669261,-105.67034496757839,-105.66584297517203,-105.6669178472449,-105.66770554386275,-105.67025960341667,-105.66915275489912,-105.66969008531908,-105.67062620505644,-105.66898700099749,-105.66708280764193,-105.66513931476356,-105.66912962253525,-105.66584109331309,-105.64726284230068,-105.64480293730404,-105.64466031037338,-105.64599936462959,-105.64318199304303,-105.64297802901947,-105.64464703101319,-105.64117702526713,-105.63871911555387,-105.64666203901413,-105.65872095383949,-105.64524663268894,-105.64791245273355,-105.64599995190109,-105.64545542024541,-105.6488753435587,-105.64725455712909,-105.64558427380967,-105.64620069711971,-105.64778622081406,-105.6442743329349,-105.6475115177874,-105.6514126849794,-105.67087510088864,-105.67414742685104,-105.67097756281015,-105.67781418654975,-105.6755679363714,-105.67798542710841,-105.67656094185901,-105.67730470821911,-105.67619587541992,-105.67980020410714,-105.68266681521263,-105.67612093826882,-105.68179434915231,-105.6820440036661,-105.68833245718156,-105.68400823743879,-105.68126276412576,-105.67584709379527,-105.67540521691996,-105.67770867869706,-105.67251902468155,-105.6705215206263,-105.65559023985406,-105.65277066328655,-105.65727678697458,-105.6731532893057,-105.66494276286024,-105.62358734549123,-105.64368451607359,-105.65244227409096,-105.59578102999724,-105.59681114822097,-105.60790161290754,-105.57297927680561,-105.51558377821931,-105.56064066789914,-105.59094338631715,-105.54566040302801,-105.52706011084666,-105.57060031582505,-105.54502678102111,-105.57032322288654,-105.55640302299655,-105.55606394141007,-105.57039132611578,-105.59552565053716,-105.57563115713081,-105.55113275463229,-105.58116439359164,-105.51011388917581,-105.57241890002726,-105.47772916254335,-105.45231188150606,-105.50197666591262,-105.5076109783488,-105.32127073972178,-105.47142746988632,-105.49339075292147,-105.4537162962279,-105.39471787850687,-105.43962403087198,-105.50613153785051,-105.46646683635436,-105.48934764790496,-105.51965882441978,-105.44289139564674,-105.49120838255088,-105.48758712379752,-105.37588770634302,-105.36057347261023,-105.28369930001564,-105.43988473361725,-105.22187522405295,-105.53705008752218,-105.3962481218451,-105.30409113779332,-105.47215767566861,-105.42060043274978,-105.46391041223148,-105.48762300270303,-105.41704885936417,-105.3695499304235,-105.44770175351204,-105.46711821253177,-105.42309002758188,-105.61659294169962,-105.57503881564789,-105.49924977699567,-105.19351376538734,-105.50223250844354,-105.56735121205809,-105.54563602321251,-105.56305286607684,-105.54990261502152,-105.47946530234725,-105.44501984715089,-105.4583702490293,-105.50903114015996,-105.51460432147337,-105.59198392842524,-105.56025169717395,-105.1875292223326,-105.28481588827526,-105.52862528275716,-105.5344237218407,-105.5356800926673,-105.46425519404333,-105.31631365314055,-105.19502853793878,-105.11535460179277,-104.92541998732843,-105.2957433980735,-105.25608572513143,-105.42497036591769,-105.49200895039523,-105.57673342376955,-105.28108247419806,-105.23128193879582,-105.38173942694652,-105.42687369156984,-105.57563603674453,-105.5915749128882,-105.54911453372368,-105.55623553100759,-105.56230263305217,-105.43167844487354,-105.42032723105714,-105.23834026169827,-105.38173421457752,-105.41539543211057,-105.46437099205274,-105.45573018262823,-105.42718194755076,-105.26059806005114,-105.39462708470606,-105.35777611480047,-105.3839037627755,-105.36713171758531,-105.56134574459338,-105.47464981759235,-105.4938803591632,-105.56490992731597,-105.54248006349718,-105.53368913969744,-105.53695426893863,-105.59003514850508,-105.45143997873258,-105.47272868467493,-105.49029247356138,-105.61840734711421,-105.67050880777161,-105.6707417041562,-105.66865112657742,-105.68914170775776,-105.70037428519412,-105.71599422273832,-105.71523375326765,-105.73281860499776,-105.72096689134351,-105.74193362714432,-105.73729202799015,-105.74375480146212,-105.7055973667625,-105.74272372949136,-105.7478798118471,-105.72730816501505,-105.7474436905658,-105.75659018414031,-105.73356526087112,-105.72311047256912,-105.71754467544764,-105.72391743903526,-105.72855702643739,-105.7317326864698,-105.72884234352306,-105.73243397819846,-105.72941902947284,-105.73329571649529,-105.72628503854241,-105.72866550828043,-105.72794829388332,-105.74873494736043,-105.75150711002124,-105.75025798790979,-105.74814058113266,-105.72986475984375,-105.7243186711632,-105.71326645371173,-105.72222077766548,-105.71877993558225,-105.71831481698136,-105.71529150891169,-105.70902118955908,-105.7180026391429,-105.70628148975683,-105.7098571954573,-105.71028996915332,-105.70726388467992,-105.70832637812406,-105.70466486871837,-105.70869282289871,-105.7276209832564,-105.72823200846277,-105.70183685828455,-105.69887689517638,-105.69981929952256,-105.69460870775355,-105.71707419366753,-105.71763585507449,-105.71291011229373,-105.68982229793002,-105.71015284574057,-105.68497608381853,-105.68561377476257,-105.68494625893378,-105.68189985349298,-105.70264840968916,-105.68313473713492,-105.67771643541955,-105.672977678287,-105.6994677111335,-105.67658718929503,-105.69655689579626,-105.69471363643221,-105.67051862584466,-105.6684715854731,-105.68785346064143,-105.66640768643306,-105.66263758525717,-105.66575835558211,-105.65894444449302,-105.68180028476836,-105.65856744522141,-105.66926666838157,-105.67852043700383,-105.65140190965644,-105.6641343518515,-105.67255375997699,-105.65197512422917,-105.64552413325436
118.99663717815123,118.9751554427796,118.98627324136973,118.99252274641447,118.99230840583485,118.99251961052299,118.99262193546772,118.99188629456044,118.98930177095849,118.98853539487,118.98809558965623,118.98934472041674,118.98885285073608,118.98473957442576,118.985721817721,118.986441338575,118.98877506479127,118.98776370156855,118.98825484479886,118.98910995953746,118.98761213820119,118.9858725636985,118.9840967228126,118.98774256669356,118.98473798082522,118.96776324030137,118.96551521029551,118.96538501923538,118.96660885215881,118.96403416973428,118.96384795852534,118.96537297368593,118.96220255479777,118.95995669806375,118.96721398023651,118.97823226288288,118.96592098875236,118.96835655647851,118.96660908003807,118.96611166668154,118.96923638685396,118.96775527026168,118.96622942901293,118.96679253151694,118.96824111959157,118.96503224636459,118.96799035381312,118.9715546200073,118.98933740445683,118.99232709997602,118.98943078257157,118.99567759357082,118.99362512279376,118.99583386486002,118.99453245076997,118.99521181010098,118.99419892368023,118.99749201861754,119.00011126158408,118.99413016918119,118.99931404768263,118.99954226658733,119.00528792976012,119.00133701563429,118.99882850832958,118.99388026866743,118.99347643215094,118.99558104601726,118.99083934674151,118.98901419458076,118.97537133371537,118.97279579591904,118.97691267982103,118.99141892468982,118.98391721878374,118.94613204088434,118.9644936321437,118.97249541032215,118.9207247228033,118.92166588820642,118.93179783605207,118.89989105109932,118.84744985953405,118.88861764193736,118.9163032498384,118.8749298633389,118.85793522188342,118.897716493859,118.87435001300231,118.89746374637365,118.88474502765511,118.88443654915447,118.89752599841265,118.92049181787661,118.90231273416141,118.87992957277211,118.90736933462651,118.84245105123874,118.89937868189942,118.81286179798377,118.78963476689884,118.83501714969609,118.84016347485743,118.66990861939396,118.80710310228974,118.8271694423592,118.79092275908123,118.73701498537393,118.77804376701278,118.83881209271094,118.80257380986181,118.82347595397965,118.85117161524234,118.78103025769026,118.82517607765644,118.82186953987363,118.71981042508521,118.70581649758746,118.63557852807148,118.77828490866517,118.57909137291567,118.86706414206367,118.73841367929454,118.65421124687785,118.8077687811078,118.76065967906254,118.80023307229872,118.82190082170328,118.75741816398872,118.71402007557067,118.78542156217922,118.80316894092421,118.76293830592216,118.9397403716421,118.90177212985492,118.83252622475318,118.55318139815093,118.83525121719687,118.89475043018892,118.87490881600296,118.89082143176346,118.87880575023654,118.81444819216541,118.78297547922058,118.79517348380102,118.84146407813171,118.84655512268044,118.91725496280696,118.8882617968448,118.54771188081476,118.63660009681183,118.85936564729373,118.86466451072945,118.86581185213778,118.80055022126594,118.6653780741929,118.55456231525298,118.48176453189299,118.30822168316317,118.64658127218517,118.61034190306715,118.76465814603965,118.82590924251059,118.9033207882814,118.6331903779532,118.58768366392536,118.72515644555703,118.76639307080836,118.90231818811472,118.91688097542666,118.8780850554992,118.88459306630835,118.89013482424595,118.77078572113774,118.7604135668954,118.5941319645321,118.72515311728559,118.75590827918819,118.80065607332952,118.79276201284381,118.76667691713848,118.61447450084405,118.73693213844228,118.70326211374356,118.72713627683669,118.71181020066868,118.88926169791357,118.81004655135821,118.82761806137297,118.89251808669312,118.87202257127308,118.86399200901273,118.86697476669032,118.91547529992732,118.78884356516005,118.80829287245027,118.82433961417156,118.94139869632913,118.98900274713877,118.98921555000845,118.98730506681422,119.00602734561107,119.01629057385773,119.03056258283478,119.029867549646,119.04593452198104,119.03510583626223,119.05426299564218,119.0500215346156,119.0559269030463,119.02106323322613,119.05498474313383,119.05969616543935,119.04089964681383,119.05929804512309,119.06765466281976,119.04661711388928,119.03706429339258,119.03197926059413,119.03780220466825,119.04204113691833,119.04494268263551,119.04230197553399,119.04558386110418,119.04282904988798,119.0463708622401,119.03996542148512,119.04214065424708,119.04148498175223,119.06047794114279,119.06301050916085,119.06186917117496,119.05993474104562,119.04323626986677,119.03816886345044,119.02807050896338,119.03625189587657,119.03310803991617,119.03268290019562,119.02992077342911,119.02419161182583,119.03239750092531,119.02168862656765,119.02495557885145,119.0253509132033,119.02258587224874,119.02355682040606,119.02021146770538,119.02389159784722,119.04118606995554,119.04174425369837,119.0176275061289,119.0149227957267,119.01578406420076,119.01102331655281,119.03154959406523,119.03206289890348,119.02774494720602,119.00664986544776,119.02522572038201,119.00222185101183,119.00280463167513,119.0021947034335,118.99941115892659,119.0183692546703,119.00053930644218,118.99558873687766,118.99125884230267,119.0154627338384,118.99455657739595,119.01280307679797,119.01111873363314,118.98901178896698,118.98714182338807,119.00485064330368,118.98525599095078,118.98181125329099,118.9846623624225,118.97843687252177,118.99931978374461,118.97809230003031,118.9878680067382,118.99632303671231,118.97154523816158,118.98317887805914,118.9908712189759,118.9720688096711,118.96617474653786
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875,3.8709677419354875
