cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
2693.437511245849,52.078,0.0,0.10799999999985536,0.012328482963455036,10.771732616278143,10.759404172753058,0,0.0,OPTIMAL,444409.74562674435
