cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
-577.8197528642207,55.578,8.799756820271321,74.99999999999989,3.7499991565709645,1.626411242032668,-2.123587956677614,0,0.3112446631005579,OPTIMAL,457106.20385170367
