cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1039.6745123453832,65.203,3.760158650188079,74.99999999999989,4.6274775884032035e-5,6.049481282771815,6.049433388119502,0,-0.37822974848255697,OPTIMAL,479256.66333318775
