cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
3213.050289658355,80.984,0.6872311013009764,74.99999999999989,9.395305781587438e-7,11.938227467095428,11.938226120862918,0,-0.08066523696135497,OPTIMAL,445832.0817761631
