cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
813.2239408441762,62.218,5.333064531763806,74.99999999999989,2.2864047529699943e-5,5.111339974531457,5.111315882249109,0,-0.28320445502569225,OPTIMAL,479801.37322618335
