feeder_1,feeder_2,feeder_3
1.0395840422516964,1.0399027207466316,1.0395840422516964
1.0396294720956607,1.039906303147329,1.0396294720956607
1.039600549460318,1.039807153326226,1.039600549460318
1.0395484328246325,1.0398517179714697,1.0395484328246325
1.038955092245513,1.039236066712208,1.038955092245513
1.0389346958113972,1.0392846791195853,1.0389346958113972
1.0393775167585586,1.0396021203557229,1.0393775167585586
1.0395911467229304,1.0398406162928755,1.0395911467229304
1.0396647114479314,1.0397823193463003,1.0396647114479314
1.0398748121525596,1.0401286780943675,1.0398748121525596
1.040123575310136,1.0404036867389186,1.040123575310136
1.040262563393509,1.0403976744198966,1.040262563393509
