cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1023.7810933910336,64.515,4.709509925102481,74.99999999999989,9.37895712510631e-6,5.830511014950777,5.8305010350291,0,-0.06176425067469005,OPTIMAL,479752.1712845749
