cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
148.3073553766209,64.937,6.284730920000357,62.59299999999985,3.749992585370368,4.144961377775946,0.3949684525898336,0,0.4023148084712842,OPTIMAL,477680.8700759643
