cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
66270.87127149338,49.985,0.446605401931031,126.34799999999943,-1.4996391230683075,0.446605401931031,13.78059290320095,0,-1.8409185376729205e-15,OPTIMAL,449057.46945946425,0.0
