cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
12891.175616470617,11.766,2.8570137547648145,0.0,0.0,6.74743549388262,6.795559101987674,0,-1.8786615424801905e-7,OPTIMAL,483266.81312113453
