cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
34584.48372638533,12.328,0.0,0.0,0.0,10.998559279792469,11.095439116581755,0,0.0,OPTIMAL,446547.27555533685
