cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
12096.342094439047,10.484,0.0,0.0,0.0,8.103117936956911,8.178730286977045,0,0.0,OPTIMAL,484376.2111618539
