cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
12161.111185578635,13.219,0.0,0.0,0.0,8.13530769510674,8.21141876136302,0,0.0,OPTIMAL,484822.17523485544
