cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
39843.27229950145,15.453,0.35565877941605545,0.0,0.0,12.261412406336705,12.3545030386051,0,-1.0622171636560095e-8,OPTIMAL,453873.46872560034
