cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
36833.34020305717,14.563,0.0,0.0,0.0,11.788440814484318,11.893232225720752,0,0.0,OPTIMAL,448796.07303266507
