cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
19943.11453474645,11.906,3.2605113781416444,0.0,0.0,7.284660084319968,7.33742256613188,0,-3.1135666117790436e-7,OPTIMAL,489940.64400516957
