cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
41196.34005646728,86.422,0.0,55.590055494627435,0.30776163448298544,12.03712605008044,12.13799058823432,0,0.0,OPTIMAL,448080.2359782499
