feeder_1,feeder_2,feeder_3
1.036710456609905,1.036828055791438,1.036710456609905
1.0368028981203976,1.0370639263675485,1.0368028981203976
1.036854844521968,1.0369845630458991,1.036854844521968
1.0360694938056842,1.0365007627970804,1.0360694938056842
1.0363238038897058,1.0366974827590336,1.0363238038897058
1.0362477529150158,1.036445875391199,1.0362477529150158
1.0369587898281971,1.0374742620313577,1.0369587898281971
1.0368566021727135,1.036898611794626,1.0368566021727135
1.0367077318951223,1.0370160799682813,1.0367077318951223
1.0368760618267443,1.037068583973703,1.0368760618267443
1.0368483654320106,1.0370503814434482,1.0368483654320106
1.0367052144712356,1.0369532236680392,1.0367052144712356
