cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
111.65218828488707,92.297,6.687045728471642,62.065055494627536,3.749142328079623,-0.013124551491678547,0.037492339921050055,0,-1.230205036506423e-7,OPTIMAL,478408.60043143504
