cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
15688.715558066431,81.0,0.0,7.3895195297221585,-0.39692104217355634,8.967308776408945,9.03727854727329,0,0.0,OPTIMAL,481646.8993133635
