cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
13443.702857227803,90.188,0.0,74.14605549462759,2.4884993957632825e-5,8.090334440276738,8.152639695104792,0,0.0,OPTIMAL,482249.5203047474
