cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
17127.740344213085,116.594,0.0,27.09305549462759,-0.2934705397834443,8.940616091218088,9.009858150559223,0,0.0,OPTIMAL,437447.70450851554
