cost,time,Pg,B,R,Pd_net,P0,P_rsrv,P_cul,status,cost_agg
13664.30641280096,82.078,0.0,74.14605549462759,0.00011311201270969717,8.014106960685536,8.075831213239336,0,0.0,OPTIMAL,483892.1046752257
