cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_opt,peak_opt
10689.539911613476,168.484,4.568321836395665,175.20199999999937,0.024070838938263048,4.568321836395665,6.150483263298893,0,2.5943602734862514e-16,OPTIMAL,480194.58943835436,1.8131023755489906
