P_bus_sum
8.52198741211264
8.471754954865183
8.445945954139823
8.420295897238265
8.366176176485375
8.371661686736664
8.34095235740998
8.30259087824767
8.249390019834248
8.279770312434598
8.176727959444062
8.206139833788706
8.229547705426171
8.25893995526283
8.155039500868694
8.177715792239068
8.161286048275715
8.120739141260843
8.148166468845641
8.120917187337747
8.15121314695776
8.096498017431399
8.112946335972302
8.06699485962513
8.021973060359032
8.013716250179936
8.109585979947035
8.057260933089832
8.034533998520077
7.995790160068239
7.975885587242685
8.111168132240646
8.048978952280084
8.054796527869877
8.096674629026907
8.127372617645799
8.136804817663789
8.146073966648668
8.096660528648195
8.14189407175254
8.080016857323827
8.117922396774627
8.076112135789348
8.089950665207807
8.16187010613353
8.172669494899283
8.177630664044427
8.2195412948029
8.29798597807469
8.302141435748476
8.340943609309951
8.316738447964534
8.379320082281062
8.438878953137712
8.451819819421916
8.527959639070518
8.424799399541772
8.516222355997225
8.554629750160139
8.678788598481939
8.635089208568687
8.65046829605823
8.550992465289982
8.589361371470094
8.586302058035656
8.47918243615693
8.552106623276844
8.515923567074942
8.509814162076626
8.604218040813917
8.517191328069789
8.60700701818229
8.570404508449768
8.58869993763615
8.782397048410957
8.532169292665582
8.505925595386564
8.207745949771368
7.8428971592858145
5.464540265415595
7.521278802055298
8.101237027042036
7.1808199786153395
5.831016291960327
6.362963404706205
5.3264275641170205
6.518287828535144
6.58584892267151
6.544976289130819
7.019630228141171
7.54093000308581
6.9498028706569155
7.454303859267884
7.795811327830331
6.9623248573262675
6.001645126163682
4.83657744945615
4.034168620111181
5.722687701138444
6.001106765180625
3.1947808656631542
6.202496902078314
5.079883478492065
4.900909667541141
3.2610883140863014
5.476505891065704
6.838310568721164
6.916523520858904
6.259557454737479
6.457605416752127
5.4092080985802795
5.837579746059692
6.835588128488151
4.787384370966937
3.440406426965538
2.63193479811239
4.552738140847539
-0.1601382225704614
4.8527627682164765
5.307020581877611
2.822409221870224
5.095551191508884
2.759726585093576
3.9002587912934503
5.195957507742685
4.922930798355247
1.39761972469487
0.2580478458912272
5.288518066570882
5.2399064012318375
8.523650263596888
8.05543668904449
4.24693634772423
-0.5880942119440287
4.959315029903038
7.965150485667442
7.69204826034667
7.7974237182567485
7.027202343102681
3.50571552482096
2.983564811280303
3.7430625816815315
5.7873620115926565
6.951852228868194
7.415867892574782
7.448293610385152
0.34998133800797926
-1.6238266765201734
5.657799004908645
7.375469492733112
6.134557389852497
4.894978168277694
1.635199216630795
-2.005015477729736
-2.2416655890857413
-3.6377150222974532
-1.1506884709569736
-1.3488661562310655
4.503847595518968
4.915914478634471
6.376802578353512
0.32299497893511564
0.05297936119310159
4.175960097319997
3.4894426088313133
6.470506589863248
6.991793993205015
4.607742323420473
7.150081537188639
6.540905804921951
2.873023955095084
-0.3513393060193268
-0.5723766109464834
2.754932407709165
4.399746797371365
6.295296680721274
4.33649440896377
3.8628401639723133
2.102082453604532
2.4683588308931217
2.120984960925396
2.0621829090411
3.4988169930948354
7.858086711376491
5.686072672871527
4.010026773852106
7.7090717165835425
6.035211279063327
7.229207032033692
6.499780359529536
7.549851632763804
5.125724808604536
5.982787330893559
6.832351381643047
9.430937230620065
10.548479265731144
10.58347939763402
11.053251751242872
11.047589724582966
10.98083835234531
11.312449007106345
11.53352990053852
11.747619383460465
11.620495809713127
11.838272552821701
11.859112492629341
11.663608322286857
11.996286025258309
12.012376624692552
12.122332493687658
12.27863687261322
12.12842967650122
12.183950651510976
12.109262553127287
11.964411816144407
12.063204352030132
12.092982292950607
12.223591880143365
12.278683758992916
12.16919208959703
11.841398283505471
11.69795166308919
11.76545370449154
11.656263970683186
11.660415786924805
11.69733848363927
11.552637146925163
11.49106878341245
11.490220463515442
11.49995623327393
11.355618421203632
11.367812015937298
11.316799187211299
11.377385050493766
11.301616556960568
11.26276488161879
11.25357751471196
11.117421993149744
11.145179678954086
11.053787766611128
11.01576695146151
11.062658142199881
10.951431557364515
10.898580292145502
10.83558361754895
10.926116833261721
10.926643254081712
10.800180927246672
10.730264611519711
10.68609734229805
10.472290098202759
10.380882856876887
10.426109858028692
10.32020881516995
10.260693271131624
10.343517119715047
10.34475631127413
10.344183681100116
10.304427998226222
10.317402568393824
10.234873189213273
10.15537555499136
10.194376460155086
9.976040120735378
9.90430521150325
9.810890362433685
9.767244800567173
9.77232053203925
9.658706586822156
9.53086174955289
9.483982494538445
9.439392577714777
9.419275392897015
9.262376142547396
9.259011926307174
9.147213497556711
9.03380806060453
8.94419488712861
8.962161306868262
8.783876129952485
8.748892427339094
8.70435844127883
8.600811377663401
8.638472769969761
8.408764414086905
8.355439612032649
8.350045289457764
6.187327467834589
