RTD_End_Time_Stamp,RTD_10_Min_Non_Sync,RTD_30_Min_Non_Sync,Real_Time_LBMP,Day_Ahead_LBMP
"08/06/2019 00:00:00",0,0,18.41,22.39
"08/06/2019 00:05:00",0,0,17.24,22.39
"08/06/2019 00:10:00",0,0,23.64,22.39
"08/06/2019 00:15:00",0,0,21.81,22.39
"08/06/2019 00:20:00",0,0,19.86,22.39
"08/06/2019 00:25:00",0,0,19.1,22.39
"08/06/2019 00:30:00",0,0,19.06,22.39
"08/06/2019 00:35:00",0,0,19.05,22.39
"08/06/2019 00:40:00",0,0,19.03,22.39
"08/06/2019 00:45:00",0,0,18.69,22.39
"08/06/2019 00:50:00",0,0,16.37,22.39
"08/06/2019 00:55:00",0,0,16.02,22.39
"08/06/2019 01:00:00",0,0,19.09,20.61
"08/06/2019 01:05:00",0,0,19.15,20.61
"08/06/2019 01:10:00",0,0,19.15,20.61
"08/06/2019 01:15:00",0,0,19.15,20.61
"08/06/2019 01:20:00",0,0,19.11,20.61
"08/06/2019 01:25:00",0,0,19,20.61
"08/06/2019 01:30:00",0,0,18.98,20.61
"08/06/2019 01:35:00",0,0,18.31,20.61
"08/06/2019 01:40:00",0,0,16.97,20.61
"08/06/2019 01:45:00",0,0,16.93,20.61
"08/06/2019 01:50:00",0,0,16.62,20.61
"08/06/2019 01:55:00",0,0,16.26,20.61
"08/06/2019 02:00:00",0,0,16.89,18.9
"08/06/2019 02:05:00",0,0,19.08,18.9
"08/06/2019 02:10:00",0,0,15.98,18.9
"08/06/2019 02:15:00",0,0,19.14,18.9
"08/06/2019 02:20:00",0,0,16.95,18.9
"08/06/2019 02:25:00",0,0,18.95,18.9
"08/06/2019 02:30:00",0,0,19.13,18.9
"08/06/2019 02:35:00",0,0,19.14,18.9
"08/06/2019 02:40:00",0,0,16.92,18.9
"08/06/2019 02:45:00",0,0,16.19,18.9
"08/06/2019 02:50:00",0,0,16.89,18.9
"08/06/2019 02:55:00",0,0,15.94,18.9
"08/06/2019 03:00:00",0,0,19.2,18.65
"08/06/2019 03:05:00",0,0,19.12,18.65
"08/06/2019 03:10:00",0,0,16.92,18.65
"08/06/2019 03:15:00",0,0,16.87,18.65
"08/06/2019 03:20:00",0,0,16.87,18.65
"08/06/2019 03:25:00",0,0,16.87,18.65
"08/06/2019 03:30:00",0,0,16.87,18.65
"08/06/2019 03:35:00",0,0,16.89,18.65
"08/06/2019 03:40:00",0,0,16.87,18.65
"08/06/2019 03:45:00",0,0,16.89,18.65
"08/06/2019 03:50:00",0,0,17.72,18.65
"08/06/2019 03:55:00",0,0,17.71,18.65
"08/06/2019 04:00:00",0,0,15.91,18.63
"08/06/2019 04:05:00",0,0,15.98,18.63
"08/06/2019 04:10:00",0,0,16.79,18.63
"08/06/2019 04:15:00",0,0,16.81,18.63
"08/06/2019 04:20:00",0,0,16.82,18.63
"08/06/2019 04:25:00",0,0,16.82,18.63
"08/06/2019 04:30:00",0,0,16.82,18.63
"08/06/2019 04:35:00",0,0,16.84,18.63
"08/06/2019 04:40:00",0,0,18.23,18.63
"08/06/2019 04:45:00",0,0,18.23,18.63
"08/06/2019 04:50:00",0,0,18.22,18.63
"08/06/2019 04:55:00",0,0,18.31,18.63
"08/06/2019 05:00:00",0,0,15.34,20.22
"08/06/2019 05:05:00",0,0,19.12,20.22
"08/06/2019 05:10:00",0,0,19.18,20.22
"08/06/2019 05:15:00",0,0,19.2,20.22
"08/06/2019 05:20:00",0,0,19.2,20.22
"08/06/2019 05:25:00",0,0,19.2,20.22
"08/06/2019 05:30:00",0,0,19.09,20.22
"08/06/2019 05:35:00",0,0,19.09,20.22
"08/06/2019 05:40:00",0,0,19.08,20.22
"08/06/2019 05:45:00",0,0,19.03,20.22
"08/06/2019 05:50:00",0,0,16.56,20.22
"08/06/2019 05:55:00",0,0,16.03,20.22
"08/06/2019 06:00:00",0,0,15.52,21.07
"08/06/2019 06:05:00",0,0,15.56,21.07
"08/06/2019 06:10:00",0,0,16.57,21.07
"08/06/2019 06:15:00",0,0,17.22,21.07
"08/06/2019 06:20:00",0,0,18.67,21.07
"08/06/2019 06:25:00",0,0,19.02,21.07
"08/06/2019 06:30:00",0,0,17.29,21.07
"08/06/2019 06:35:00",0,0,19.05,21.07
"08/06/2019 06:40:00",0,0,19.05,21.07
"08/06/2019 06:45:00",0,0,19.05,21.07
"08/06/2019 06:50:00",0,0,17.36,21.07
"08/06/2019 06:55:00",0,0,17.3,21.07
"08/06/2019 07:00:00",0,0,16.32,22.49
"08/06/2019 07:05:00",0,0,18.77,22.49
"08/06/2019 07:10:00",0,0,19.14,22.49
"08/06/2019 07:15:00",0,0,19.17,22.49
"08/06/2019 07:20:00",0,0,19.1,22.49
"08/06/2019 07:25:00",0,0,19.14,22.49
"08/06/2019 07:30:00",0,0,19.12,22.49
"08/06/2019 07:35:00",0,0,19.14,22.49
"08/06/2019 07:40:00",0,0,19.25,22.49
"08/06/2019 07:45:00",0,0,19.24,22.49
"08/06/2019 07:50:00",0,0,19.24,22.49
"08/06/2019 07:55:00",0,0,19.83,22.49
"08/06/2019 08:00:00",0,0,19.89,25.1
"08/06/2019 08:05:00",0,0,19.87,25.1
"08/06/2019 08:10:00",0,0,20.64,25.1
"08/06/2019 08:15:00",0,0,20.64,25.1
"08/06/2019 08:20:00",0,0,20.63,25.1
"08/06/2019 08:25:00",0,0,21.62,25.1
"08/06/2019 08:30:00",0,0,21.32,25.1
"08/06/2019 08:35:00",0,0,21.23,25.1
"08/06/2019 08:40:00",0,0,21.62,25.1
"08/06/2019 08:45:00",0,0,21.41,25.1
"08/06/2019 08:50:00",0,0,21.6,25.1
"08/06/2019 08:55:00",0,0,22.31,25.1
"08/06/2019 09:00:00",0,0,21.23,26.69
"08/06/2019 09:05:00",0,0,22.38,26.69
"08/06/2019 09:10:00",0,0,23.26,26.69
"08/06/2019 09:15:00",0,0,22.49,26.69
"08/06/2019 09:20:00",0,0,22.34,26.69
"08/06/2019 09:25:00",0,0,22.38,26.69
"08/06/2019 09:30:00",0,0,22.34,26.69
"08/06/2019 09:35:00",0,0,22.2,26.69
"08/06/2019 09:40:00",0,0,22.25,26.69
"08/06/2019 09:45:00",0,0,22.29,26.69
"08/06/2019 09:50:00",0,0,22.27,26.69
"08/06/2019 09:55:00",0,0,23.24,26.69
"08/06/2019 10:00:00",0,0,26.49,28.85
"08/06/2019 10:05:00",0,0,36.88,28.85
"08/06/2019 10:10:00",0,0,29.42,28.85
"08/06/2019 10:15:00",0,0,26.84,28.85
"08/06/2019 10:20:00",0,0,26.93,28.85
"08/06/2019 10:25:00",0,0,26.54,28.85
"08/06/2019 10:30:00",0,0,26.33,28.85
"08/06/2019 10:35:00",0,0,26.33,28.85
"08/06/2019 10:40:00",0,0,26.4,28.85
"08/06/2019 10:45:00",0,0,26.15,28.85
"08/06/2019 10:50:00",0,0,25.97,28.85
"08/06/2019 10:55:00",0,0,25.78,28.85
"08/06/2019 11:00:00",0,0,25.79,31.42
"08/06/2019 11:05:00",0,0,26.07,31.42
"08/06/2019 11:10:00",0,0,25.98,31.42
"08/06/2019 11:15:00",0,0,26.16,31.42
"08/06/2019 11:20:00",0,0,26.36,31.42
"08/06/2019 11:25:00",0,0,26.36,31.42
"08/06/2019 11:30:00",0,0,26.36,31.42
"08/06/2019 11:35:00",0,0,26.36,31.42
"08/06/2019 11:40:00",0,0,26.33,31.42
"08/06/2019 11:45:00",0,0,26.35,31.42
"08/06/2019 11:50:00",0,0,26.43,31.42
"08/06/2019 11:55:00",0,0,26.56,31.42
"08/06/2019 12:00:00",0,0,24.42,33.85
"08/06/2019 12:05:00",0,0,23.23,33.85
"08/06/2019 12:10:00",0,0,23.74,33.85
"08/06/2019 12:15:00",0,0,24.33,33.85
"08/06/2019 12:20:00",0,0,24.33,33.85
"08/06/2019 12:25:00",0,0,24.57,33.85
"08/06/2019 12:30:00",0,0,25.93,33.85
"08/06/2019 12:35:00",0,0,26.35,33.85
"08/06/2019 12:40:00",0,0,26.36,33.85
"08/06/2019 12:45:00",0,0,26.39,33.85
"08/06/2019 12:50:00",0,0,28.66,33.85
"08/06/2019 12:55:00",0,0,28.67,33.85
"08/06/2019 13:00:00",0,0,25.83,37.29
"08/06/2019 13:05:00",0,0,26.36,37.29
"08/06/2019 13:10:00",0,0,26.41,37.29
"08/06/2019 13:15:00",0,0,26.42,37.29
"08/06/2019 13:20:00",0,0,26.68,37.29
"08/06/2019 13:25:00",0,0,27.65,37.29
"08/06/2019 13:30:00",0,0,28.5,37.29
"08/06/2019 13:35:00",0,0,27.65,37.29
"08/06/2019 13:40:00",0,0,27.65,37.29
"08/06/2019 13:45:00",0,0,26.68,37.29
"08/06/2019 13:50:00",0,0,27.27,37.29
"08/06/2019 13:55:00",0,0,28.35,37.29
"08/06/2019 14:00:00",0,0,23.87,40.56
"08/06/2019 14:05:00",0,0,23.81,40.56
"08/06/2019 14:10:00",0,0,23.81,40.56
"08/06/2019 14:15:00",0,0,23.84,40.56
"08/06/2019 14:20:00",0,0,24.24,40.56
"08/06/2019 14:25:00",0,0,24.32,40.56
"08/06/2019 14:30:00",0,0,24.61,40.56
"08/06/2019 14:35:00",0,0,24.34,40.56
"08/06/2019 14:40:00",0,0,24.61,40.56
"08/06/2019 14:45:00",0,0,25.73,40.56
"08/06/2019 14:50:00",0,0,25.88,40.56
"08/06/2019 14:55:00",0,0,25.86,40.56
"08/06/2019 15:00:00",0,0,23.83,43.79
"08/06/2019 15:05:00",0,0,23.87,43.79
"08/06/2019 15:10:00",0,0,23.84,43.79
"08/06/2019 15:15:00",0,0,23.76,43.79
"08/06/2019 15:20:00",0,0,23.79,43.79
"08/06/2019 15:25:00",0,0,23.84,43.79
"08/06/2019 15:30:00",0,0,23.82,43.79
"08/06/2019 15:35:00",0,0,23.84,43.79
"08/06/2019 15:40:00",0,0,23.84,43.79
"08/06/2019 15:45:00",0,0,23.85,43.79
"08/06/2019 15:50:00",0,0,23.81,43.79
"08/06/2019 15:55:00",0,0,23.85,43.79
"08/06/2019 16:00:00",0,0,23.85,46.89
"08/06/2019 16:05:00",0,0,25.67,46.89
"08/06/2019 16:10:00",0,0,23.91,46.89
"08/06/2019 16:15:00",0,0,21.64,46.89
"08/06/2019 16:20:00",0,0,20.5,46.89
"08/06/2019 16:25:00",0,0,19.93,46.89
"08/06/2019 16:30:00",0,0,20.72,46.89
"08/06/2019 16:35:00",0,0,21.3,46.89
"08/06/2019 16:40:00",0,0,21.72,46.89
"08/06/2019 16:45:00",0,0,23.87,46.89
"08/06/2019 16:50:00",0,0,23.87,46.89
"08/06/2019 16:55:00",0,0,23.89,46.89
"08/06/2019 17:00:00",0,0,23.82,46.89
"08/06/2019 17:05:00",0,0,23.79,46.89
"08/06/2019 17:10:00",0,0,23.8,46.89
"08/06/2019 17:15:00",0,0,21.64,46.89
"08/06/2019 17:20:00",0,0,20.16,46.89
"08/06/2019 17:25:00",0,0,20.62,46.89
"08/06/2019 17:30:00",0,0,20.57,46.89
"08/06/2019 17:35:00",0,0,20.59,46.89
"08/06/2019 17:40:00",0,0,20.75,46.89
"08/06/2019 17:45:00",0,0,21.72,46.89
"08/06/2019 17:50:00",0,0,23.31,46.89
"08/06/2019 17:55:00",0,0,21.78,46.89
"08/06/2019 18:00:00",0,0,23.74,39.7
"08/06/2019 18:05:00",0,0,22.04,39.7
"08/06/2019 18:10:00",0,0,22.49,39.7
"08/06/2019 18:15:00",0,0,22.49,39.7
"08/06/2019 18:20:00",0,0,21.82,39.7
"08/06/2019 18:25:00",0,0,20.82,39.7
"08/06/2019 18:30:00",0,0,20.61,39.7
"08/06/2019 18:35:00",0,0,20.16,39.7
"08/06/2019 18:40:00",0,0,19.55,39.7
"08/06/2019 18:45:00",0,0,19.31,39.7
"08/06/2019 18:50:00",0,0,19.32,39.7
"08/06/2019 18:55:00",0,0,19.07,39.7
"08/06/2019 19:00:00",0,0,24.01,34.62
"08/06/2019 19:05:00",0,0,21.34,34.62
"08/06/2019 19:10:00",0,0,21.34,34.62
"08/06/2019 19:15:00",0,0,21.35,34.62
"08/06/2019 19:20:00",0,0,23.27,34.62
"08/06/2019 19:25:00",0,0,21.94,34.62
"08/06/2019 19:30:00",0,0,21.33,34.62
"08/06/2019 19:35:00",0,0,20.64,34.62
"08/06/2019 19:40:00",0,0,20.64,34.62
"08/06/2019 19:45:00",0,0,20.64,34.62
"08/06/2019 19:50:00",0,0,22.53,34.62
"08/06/2019 19:55:00",0,0,23.97,34.62
"08/06/2019 20:00:00",0,0,24.01,33.6
"08/06/2019 20:05:00",0,0,23.97,33.6
"08/06/2019 20:10:00",0,0,24.01,33.6
"08/06/2019 20:15:00",0,0,23.99,33.6
"08/06/2019 20:20:00",0,0,23.97,33.6
"08/06/2019 20:25:00",0,0,23.95,33.6
"08/06/2019 20:30:00",0,0,23.97,33.6
"08/06/2019 20:35:00",0,0,24.07,33.6
"08/06/2019 20:40:00",0,0,24.04,33.6
"08/06/2019 20:45:00",0,0,23.99,33.6
"08/06/2019 20:50:00",0,0,23.95,33.6
"08/06/2019 20:55:00",0,0,23.99,33.6
"08/06/2019 21:00:00",0,0,22.96,30.85
"08/06/2019 21:05:00",0,0,22.49,30.85
"08/06/2019 21:10:00",0,0,22.15,30.85
"08/06/2019 21:15:00",0,0,21.58,30.85
"08/06/2019 21:20:00",0,0,20.94,30.85
"08/06/2019 21:25:00",0,0,20.94,30.85
"08/06/2019 21:30:00",0,0,21.32,30.85
"08/06/2019 21:35:00",0,0,21,30.85
"08/06/2019 21:40:00",0,0,20.94,30.85
"08/06/2019 21:45:00",0,0,20.86,30.85
"08/06/2019 21:50:00",0,0,20.85,30.85
"08/06/2019 21:55:00",0,0,20.85,30.85
"08/06/2019 22:00:00",0,0,20.95,25.22
"08/06/2019 22:05:00",0,0,20.95,25.22
"08/06/2019 22:10:00",0,0,20.89,25.22
"08/06/2019 22:15:00",0,0,19.74,25.22
"08/06/2019 22:20:00",0,0,19.67,25.22
"08/06/2019 22:25:00",0,0,19.23,25.22
"08/06/2019 22:30:00",0,0,19.18,25.22
"08/06/2019 22:35:00",0,0,16.97,25.22
"08/06/2019 22:40:00",0,0,16.97,25.22
"08/06/2019 22:45:00",0,0,16.57,25.22
"08/06/2019 22:50:00",0,0,16.55,25.22
"08/06/2019 22:55:00",0,0,16.51,25.22
"08/06/2019 23:00:00",0,0,16.99,23.64
"08/06/2019 23:05:00",0,0,16.45,23.64
"08/06/2019 23:10:00",0,0,16.55,23.64
"08/06/2019 23:15:00",0,0,16.16,23.64
"08/06/2019 23:20:00",0,0,16.45,23.64
"08/06/2019 23:25:00",0,0,15.7,23.64
"08/06/2019 23:30:00",0,0,16.15,23.64
"08/06/2019 23:35:00",0,0,16.49,23.64
"08/06/2019 23:40:00",0,0,16.16,23.64
"08/06/2019 23:45:00",0,0,15.61,23.64
"08/06/2019 23:50:00",0,0,15.4,23.64
"08/06/2019 23:55:00",0,0,13.84,23.64
"08/06/2019 00:00:00",0,0,17.52,22.2
"08/06/2019 00:05:00",0,0,18.19,22.2
"08/06/2019 00:10:00",0,0,17.14,22.2
"08/06/2019 00:15:00",0,0,16.11,22.2
"08/06/2019 00:20:00",0,0,17.01,22.2
"08/06/2019 00:25:00",0,0,16.95,22.2
"08/06/2019 00:30:00",0,0,15.4,22.2
"08/06/2019 00:35:00",0,0,14.93,22.2
"08/06/2019 00:40:00",0,0,14.92,22.2
"08/06/2019 00:45:00",0,0,14.92,22.2
"08/06/2019 00:50:00",0,0,13.54,22.2
"08/06/2019 00:55:00",0,0,16.8,22.2
"08/06/2019 01:00:00",0,0,17,21.05
"08/06/2019 01:05:00",0,0,16.63,21.05
"08/06/2019 01:10:00",0,0,16.67,21.05
"08/06/2019 01:15:00",0,0,15.97,21.05
"08/06/2019 01:20:00",0,0,15.77,21.05
"08/06/2019 01:25:00",0,0,15.95,21.05
"08/06/2019 01:30:00",0,0,16.49,21.05
"08/06/2019 01:35:00",0,0,15.8,21.05
"08/06/2019 01:40:00",0,0,15.36,21.05
"08/06/2019 01:45:00",0,0,15.36,21.05
"08/06/2019 01:50:00",0,0,13.54,21.05
"08/06/2019 01:55:00",0,0,18.42,21.05
"08/06/2019 02:00:00",0,0,17.87,19.59
"08/06/2019 02:05:00",0,0,17.01,19.59
"08/06/2019 02:10:00",0,0,16.8,19.59
"08/06/2019 02:15:00",0,0,16.67,19.59
"08/06/2019 02:20:00",0,0,16.77,19.59
"08/06/2019 02:25:00",0,0,16.77,19.59
"08/06/2019 02:30:00",0,0,16.69,19.59
"08/06/2019 02:35:00",0,0,16.69,19.59
"08/06/2019 02:40:00",0,0,16.64,19.59
"08/06/2019 02:45:00",0,0,16.72,19.59
"08/06/2019 02:50:00",0,0,16.65,19.59
"08/06/2019 02:55:00",0,0,16.55,19.59
"08/06/2019 03:00:00",0,0,16.54,18.48
"08/06/2019 03:05:00",0,0,16.62,18.48
