cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1276.8688688992022,13.563,3.7270189419871107,0.0,0.0,6.745895406212104,6.745895232639544,0,0.2580095878176514,OPTIMAL,482360.5816339857
