cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1095.914645774123,17.11,0.0,0.0,0.0,8.033583235043531,8.033583231087036,0,0.0,OPTIMAL,487394.8375535986
