cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
2538.8300206315116,13.468,2.835652224031001,0.0,0.0,8.875634521049815,8.875634144827174,0,0.22803864002314223,OPTIMAL,465235.9517422131
