cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
2736.8574573526034,12.891,0.0,0.0,0.0,10.940136413314937,10.940136405140322,0,0.0,OPTIMAL,449057.0135692108
