feeder_1,feeder_2,feeder_3
1.041896929002297,1.0422584547072533,1.041896929002297
1.0418977867244597,1.0422685246223689,1.0418977867244597
1.0420608016638624,1.0423194442134835,1.0420608016638624
1.0419382279965619,1.0422978498516615,1.0419382279965619
1.0420769551479063,1.0423051651873,1.0420769551479063
1.0420391715547035,1.0422874484345432,1.0420391715547035
1.0420530993938095,1.0423591752201538,1.0420530993938095
1.0418403852451668,1.0422137373042772,1.0418403852451668
1.0421418814269807,1.0422398468202676,1.0421418814269807
1.0419720643651278,1.0424407124806632,1.0419720643651278
1.0422739535736592,1.0428594791425443,1.0422739535736592
1.0419848819273876,1.0423446225597055,1.0419848819273876
