cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1147.4868526866765,23.172,0.0,0.0,0.0,8.447755971854754,8.447755970699458,0,0.0,OPTIMAL,483631.09992710454
