cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
3215.9871358275764,16.281,0.837466024653351,0.0,0.0,11.46494559477571,11.464945076374587,0,0.06935000569429117,OPTIMAL,456795.77157160663
