cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1914.4004109038804,12.89,4.151670317816594,0.0,0.0,6.7542313765872715,6.754231209113148,0,0.14069717075683918,OPTIMAL,461431.5104609807
