cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
3152.7599827994104,15.36,1.0525662533198517,0.0,0.0,11.653954077006897,11.653953900062941,0,0.08061664865949592,OPTIMAL,451640.3362492375
