time,Pd_MW
2008/01/16 00:00,3.480999
2008/01/16 00:05,3.475001
2008/01/16 00:10,3.469004
2008/01/16 00:15,3.464008
2008/01/16 00:20,3.45654
2008/01/16 00:25,3.455003
2008/01/16 00:30,3.447551
2008/01/16 00:35,3.447001
2008/01/16 00:40,3.442998
2008/01/16 00:45,3.443443
2008/01/16 00:50,3.432556
2008/01/16 00:55,3.431992
2008/01/16 01:00,3.427996
2008/01/16 01:05,3.424003
2008/01/16 01:10,3.422414
2008/01/16 01:15,3.418416
2008/01/16 01:20,3.409001
2008/01/16 01:25,3.403995
2008/01/16 01:30,3.397
2008/01/16 01:35,3.390991
2008/01/16 01:40,3.386383
2008/01/16 01:45,3.378373
2008/01/16 01:50,3.369364
2008/01/16 01:55,3.359358
2008/01/16 02:00,3.348342
2008/01/16 02:05,3.336334
2008/01/16 02:10,3.324316
2008/01/16 02:15,3.312296
2008/01/16 02:20,3.297004
2008/01/16 02:25,3.286003
2008/01/16 02:30,3.279272
2008/01/16 02:35,3.271266
2008/01/16 02:40,3.266263
2008/01/16 02:45,3.260003
2008/01/16 02:50,3.260003
2008/01/16 02:55,3.265004
2008/01/16 03:00,3.272997
2008/01/16 03:05,3.285997
2008/01/16 03:10,3.302998
2008/01/16 03:15,3.322998
2008/01/16 03:20,3.342665
2008/01/16 03:25,3.368628
2008/01/16 03:30,3.394598
2008/01/16 03:35,3.42258
2008/01/16 03:40,3.455012
2008/01/16 03:45,3.483002
2008/01/16 03:50,3.506487
2008/01/16 03:55,3.53146
2008/01/16 04:00,3.555444
2008/01/16 04:05,3.57642
2008/01/16 04:10,3.595394
2008/01/16 04:15,3.616001
2008/01/16 04:20,3.627366
2008/01/16 04:25,3.642353
2008/01/16 04:30,3.656339
2008/01/16 04:35,3.672998
2008/01/16 04:40,3.684311
2008/01/16 04:45,3.699291
2008/01/16 04:50,3.719001
2008/01/16 04:55,3.735999
2008/01/16 05:00,3.756
2008/01/16 05:05,3.777997
2008/01/16 05:10,3.805808
2008/01/16 05:15,3.829009
2008/01/16 05:20,3.856998
2008/01/16 05:25,3.89188
2008/01/16 05:30,3.918998
2008/01/16 05:35,3.951998
2008/01/16 05:40,3.990984
2008/01/16 05:45,4.021994
2008/01/16 05:50,4.058996
2008/01/16 05:55,4.096007
2008/01/16 06:00,4.133001
2008/01/16 06:05,4.171007
2008/01/16 06:10,4.209001
2008/01/16 06:15,4.242753
2008/01/16 06:20,4.285995
2008/01/16 06:25,4.325008
2008/01/16 06:30,4.363992
2008/01/16 06:35,4.398593
2008/01/16 06:40,4.441998
2008/01/16 06:45,4.480999
2008/01/16 06:50,4.519996
2008/01/16 06:55,4.559011
2008/01/16 07:00,4.597993
2008/01/16 07:05,4.637003
2008/01/16 07:10,4.670323
2008/01/16 07:15,4.714003
2008/01/16 07:20,4.751995
2008/01/16 07:25,4.790011
2008/01/16 07:30,4.827
2008/01/16 07:35,4.863995
2008/01/16 07:40,4.901004
2008/01/16 07:45,4.937003
2008/01/16 07:50,4.972003
2008/01/16 07:55,5.007003
2008/01/16 08:00,5.040998
2008/01/16 08:05,5.073996
2008/01/16 08:10,5.107008
2008/01/16 08:15,5.138002
2008/01/16 08:20,5.167999
2008/01/16 08:25,5.196991
2008/01/16 08:30,5.218771
2008/01/16 08:35,5.244756
2008/01/16 08:40,5.273004
2008/01/16 08:45,5.3003
2008/01/16 08:50,5.319312
2008/01/16 08:55,5.330993
2008/01/16 09:00,5.344997
2008/01/16 09:05,5.356999
2008/01/16 09:10,5.360636
2008/01/16 09:15,5.373003
2008/01/16 09:20,5.379002
2008/01/16 09:25,5.389379
2008/01/16 09:30,5.388998
2008/01/16 09:35,5.393002
2008/01/16 09:40,5.397994
2008/01/16 09:45,5.408406
2008/01/16 09:50,5.409001
2008/01/16 09:55,5.417008
2008/01/16 10:00,5.426992
2008/01/16 10:05,5.438994
2008/01/16 10:10,5.452991
2008/01/16 10:15,5.468
2008/01/16 10:20,5.483988
2008/01/16 10:25,5.499001
2008/01/16 10:30,5.514003
2008/01/16 10:35,5.526998
2008/01/16 10:40,5.537992
2008/01/16 10:45,5.546991
2008/01/16 10:50,5.552007
2008/01/16 10:55,5.552995
2008/01/16 11:00,5.549005
2008/01/16 11:05,5.539999
2008/01/16 11:10,5.526998
2008/01/16 11:15,5.511001
2008/01/16 11:20,5.498496
2008/01/16 11:25,5.473999
2008/01/16 11:30,5.455005
2008/01/16 11:35,5.437999
2008/01/16 11:40,5.422002
2008/01/16 11:45,5.410998
2008/01/16 11:50,5.40301
