time,Pd_MW
2008/03/16 00:00,3.241762
2008/03/16 00:05,3.223773
2008/03/16 00:10,3.207776
2008/03/16 00:15,3.194804
2008/03/16 00:20,3.182826
2008/03/16 00:25,3.175998
2008/03/16 00:30,3.167006
2008/03/16 00:35,3.154835
2008/03/16 00:40,3.150007
2008/03/16 00:45,3.140997
2008/03/16 00:50,3.128866
2008/03/16 00:55,3.121995
2008/03/16 01:00,3.111013
2008/03/16 01:05,3.098001
2008/03/16 01:10,3.087089
2008/03/16 01:15,3.065931
2008/03/16 01:20,3.052999
2008/03/16 01:25,3.036
2008/03/16 01:30,3.020004
2008/03/16 01:35,3.003004
2008/03/16 01:40,2.989987
2008/03/16 01:45,2.971998
2008/03/16 01:50,2.958
2008/03/16 01:55,2.946004
2008/03/16 02:00,2.934995
2008/03/16 02:05,2.926
2008/03/16 02:10,2.919994
2008/03/16 02:15,2.915005
2008/03/16 02:20,2.912004
2008/03/16 02:25,2.912004
2008/03/16 02:30,2.913
2008/03/16 02:35,2.916994
2008/03/16 02:40,2.922001
2008/03/16 02:45,2.928995
2008/03/16 02:50,2.938999
2008/03/16 02:55,2.950007
2008/03/16 03:00,2.962995
2008/03/16 03:05,2.978
2008/03/16 03:10,2.992002
2008/03/16 03:15,3.011991
2008/03/16 03:20,3.030999
2008/03/16 03:25,3.051004
2008/03/16 03:30,3.073073
2008/03/16 03:35,3.090003
2008/03/16 03:40,3.109007
2008/03/16 03:45,3.123871
2008/03/16 03:50,3.147141
2008/03/16 03:55,3.159994
2008/03/16 04:00,3.173993
2008/03/16 04:05,3.186006
2008/03/16 04:10,3.192808
2008/03/16 04:15,3.204996
2008/03/16 04:20,3.213011
2008/03/16 04:25,3.218997
2008/03/16 04:30,3.226001
2008/03/16 04:35,3.231999
2008/03/16 04:40,3.237994
2008/03/16 04:45,3.241752
2008/03/16 04:50,3.248751
2008/03/16 04:55,3.260999
2008/03/16 05:00,3.271003
2008/03/16 05:05,3.282998
2008/03/16 05:10,3.295998
2008/03/16 05:15,3.311993
2008/03/16 05:20,3.332329
2008/03/16 05:25,3.345652
2008/03/16 05:30,3.369994
2008/03/16 05:35,3.390609
2008/03/16 05:40,3.420001
2008/03/16 05:45,3.44555
2008/03/16 05:50,3.480002
2008/03/16 05:55,3.513999
2008/03/16 06:00,3.550006
2008/03/16 06:05,3.589
2008/03/16 06:10,3.629998
2008/03/16 06:15,3.672999
2008/03/16 06:20,3.721725
