cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1185.7468974355215,84.516,0.6255786149646477,74.14605549462759,4.80139107027507e-5,8.384374249341304,8.384327301418047,0,0.0005062258132221276,OPTIMAL,2.2373707994197654e6
