feeder_1,feeder_2,feeder_3
1.0412307524870985,1.0414723899572171,1.0412307524870985
1.041224405476837,1.0414022609125542,1.041224405476837
1.0405208233534464,1.040751608632763,1.0405208233534464
1.0397649367140993,1.0404730332810959,1.0397649367140993
1.04160193910821,1.0416150726098239,1.04160193910821
1.0415306160171196,1.0417054248925433,1.0415306160171196
1.0414643754630333,1.0416653851159974,1.0414643754630333
1.0414908797602391,1.0417050622175352,1.0414908797602391
1.0414472364926406,1.0417196328216245,1.0414472364926406
1.041402650069975,1.0416475777359702,1.041402650069975
1.041486291754139,1.041710592738088,1.041486291754139
1.0410155281249982,1.0413443423866842,1.0410155281249982
