cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
298.57146087439446,94.672,6.795646711358797,74.14605549462759,3.68769011536486,4.041207358529147,0.3535174384243609,0,-0.7077555267689846,OPTIMAL,2.2136734277464817e6
