cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1028.9904000525453,71.078,0.0,72.04551952972206,-0.25199451703599096,8.091170419486895,8.34316540583145,0,0.0,OPTIMAL,2.2408705562835527e6
