cost,time,Pg,B,R,Pd,P0,P_rsrv,P_cul,status,cost_agg
1307.2654166495386,94.0,6.136082165332058,74.14605549462759,9.471832629175385e-5,4.587126908006414,4.587035458538594,0,-0.3045095990836266,OPTIMAL,2.214212855023965e6
